id,pid,mssubclass,lotfrontage,lotarea,neighborhood,overallqual,overallcond,yearbuilt,yearremod/add,masvnrarea,bsmtfinsf1,bsmtfinsf2,bsmtunfsf,totalbsmtsf,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,garageyrblt,garagearea,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,saleprice,zone_FV,zone_RL,zone_RM,lotshape_irr,near_busy_st,non_1fam,2plus_fl,hip_roof,ext_ord,has_veneer,cncrt_found,bsmt_ord,heatingqc_dum,cent_air_dum,garage_ord,fireplace_ord
169,535477020,60,70.0,7700,1,6,5,1966,1966,351.0,0.0,0.0,756.0,756.0,1051,788,0,1839,0.0,0.0,1,1,4,1,1,7,1966.0,442.0,1,0,124,216,0,0,0,0,6,2010,155000,0,1,0,0,0,0,1,0,0,1,0,1.75,0,1,1.33,1.0
2670,902456015,50,63.0,4761,2,3,3,1918,1950,0.0,0.0,0.0,1020.0,1020.0,1020,0,0,1020,0.0,0.0,1,0,2,1,0,5,,0.0,0,0,0,105,0,0,0,0,10,2006,64500,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.0,0.0
247,906204230,60,87.0,12361,3,6,7,1993,1993,85.0,860.0,0.0,86.0,946.0,964,838,0,1802,0.0,1.0,2,1,3,1,2,8,2000.0,1017.0,1,450,92,0,0,0,0,0,5,2010,218000,0,1,0,1,0,0,1,0,2,1,1,3.0,1,1,1.67,1.25
2137,907200250,80,72.0,9720,1,5,7,1977,1977,51.0,755.0,0.0,240.0,995.0,1009,0,0,1009,0.0,0.0,2,0,3,1,1,6,1977.0,576.0,1,0,0,0,0,0,0,0,6,2007,160000,0,1,0,0,0,0,0,0,0,1,0,3.75,0,1,1.0,0.75
1794,528456190,20,72.0,8640,3,8,5,2007,2007,0.0,24.0,0.0,1314.0,1338.0,1338,0,0,1338,0.0,0.0,2,0,3,1,2,6,2007.0,598.0,1,0,141,0,0,0,0,0,11,2007,208900,1,0,0,0,0,0,0,0,2,0,1,3.0,1,1,1.67,0.0
1498,908154080,20,123.0,47007,3,5,7,1959,1996,0.0,0.0,0.0,0.0,0.0,3820,0,0,3820,,,3,1,5,1,3,11,1959.0,624.0,1,0,372,0,0,0,0,0,7,2008,284700,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,1.33,1.5
1164,533212140,160,30.0,3180,3,7,5,2007,2007,0.0,0.0,0.0,689.0,689.0,703,689,0,1392,0.0,0.0,2,0,2,1,2,5,2007.0,540.0,1,0,102,0,0,0,0,0,3,2008,146000,1,0,0,0,0,0,1,0,2,0,1,2.0,1,1,1.0,0.0
1179,533250050,120,38.0,14963,3,8,5,1996,1996,0.0,786.0,0.0,474.0,1260.0,1288,0,0,1288,1.0,0.0,1,1,1,1,3,4,1996.0,500.0,1,120,30,0,0,224,0,0,12,2008,245500,0,1,0,1,0,0,0,0,1,0,1,3.0,1,1,1.67,1.5
1340,903228090,45,50.0,5000,1,6,7,1926,1950,0.0,0.0,0.0,992.0,992.0,1013,0,0,1013,0.0,0.0,1,0,3,1,1,6,1926.0,160.0,1,0,0,101,0,0,0,0,4,2008,113000,0,0,1,0,0,0,0,0,0,0,0,1.75,1,1,0.67,0.0
436,528116010,20,129.0,16870,3,8,5,2004,2005,238.0,1531.0,0.0,251.0,1782.0,1782,0,0,1782,1.0,0.0,2,0,3,1,2,7,2004.0,932.0,1,99,82,0,0,0,0,0,4,2009,296000,0,1,0,1,0,0,0,1,2,1,1,4.5,1,1,2.0,1.5
1636,527210060,20,86.0,14157,3,9,5,2005,2006,200.0,1249.0,0.0,673.0,1922.0,1922,0,0,1922,1.0,0.0,2,0,3,1,2,8,2005.0,676.0,1,178,51,0,0,0,0,0,7,2007,377426,0,1,0,1,0,0,0,1,2,1,1,4.5,1,1,2.0,1.25
421,528102040,20,96.0,12456,3,10,5,2006,2007,230.0,1172.0,0.0,528.0,1700.0,1718,0,0,1718,1.0,0.0,2,0,3,1,3,7,2008.0,786.0,1,216,48,0,0,0,0,0,7,2009,337500,0,1,0,0,0,0,0,1,2,1,1,4.5,1,1,2.0,1.25
457,528176030,20,100.0,14836,3,10,5,2004,2005,730.0,2146.0,0.0,346.0,2492.0,2492,0,0,2492,1.0,0.0,2,1,2,1,3,8,2004.0,949.0,1,226,235,0,0,0,0,0,2,2009,552000,0,1,0,1,0,0,0,1,2,1,1,4.5,1,1,2.0,1.75
2834,908225180,50,56.0,6956,3,4,7,1948,1950,0.0,0.0,0.0,624.0,624.0,624,312,0,936,0.0,0.0,1,0,3,1,1,5,1948.0,265.0,1,0,0,0,0,0,0,0,4,2006,97900,0,1,0,0,0,0,0,0,2,0,0,1.75,1,1,1.0,0.0
517,528456240,20,75.0,7862,3,6,5,2009,2009,0.0,27.0,0.0,1191.0,1218.0,1218,0,0,1218,0.0,0.0,2,0,2,1,2,4,2009.0,676.0,1,0,102,0,0,0,0,0,9,2009,208300,1,0,0,1,0,0,0,0,2,0,1,3.0,1,1,1.67,0.0
1566,914467050,60,,11050,1,7,5,1996,1997,0.0,0.0,0.0,910.0,910.0,910,910,0,1820,0.0,0.0,2,1,3,1,2,8,1996.0,816.0,1,318,32,0,0,0,0,0,9,2008,213000,0,1,0,0,0,0,1,0,2,0,1,2.25,1,1,1.67,1.0
1439,907187030,60,57.0,8924,1,7,5,1998,1999,0.0,0.0,0.0,880.0,880.0,880,844,0,1724,0.0,0.0,2,1,3,1,2,8,1998.0,527.0,1,120,155,0,0,0,0,0,7,2008,188000,0,1,0,1,0,0,1,0,2,0,1,2.75,1,1,1.67,0.0
2577,535177100,20,,9610,1,6,6,1958,1958,632.0,203.0,0.0,918.0,1121.0,1336,0,0,1336,0.0,0.0,1,1,3,1,1,7,1958.0,488.0,1,80,0,0,0,0,0,0,12,2006,162000,0,1,0,1,1,0,0,1,0,1,0,2.0,1,1,1.67,1.0
2241,910205130,50,75.0,13710,2,5,5,1950,1950,0.0,420.0,0.0,490.0,910.0,910,648,0,1558,0.0,0.0,1,1,4,1,1,6,1950.0,282.0,1,289,0,0,0,0,0,0,6,2007,152000,0,0,1,0,0,0,0,0,0,0,0,2.25,0,1,1.0,0.0
71,528477080,60,100.0,12552,3,7,5,2004,2005,0.0,222.0,0.0,769.0,991.0,991,956,0,1947,0.0,0.0,2,1,3,1,2,8,2004.0,678.0,1,0,136,0,0,0,0,0,5,2010,254900,1,0,0,0,0,0,1,0,2,0,1,3.0,1,1,1.67,1.25
1143,531384030,60,43.0,14565,3,7,5,1994,1995,145.0,537.0,0.0,295.0,832.0,832,825,0,1657,0.0,0.0,2,1,3,1,2,6,1994.0,483.0,1,144,74,0,0,0,0,2000,11,2008,189000,0,1,0,1,0,0,1,0,2,1,1,3.75,1,1,1.67,0.0
1021,527302185,20,56.0,18559,2,7,5,1978,1978,383.0,1206.0,186.0,656.0,2048.0,2064,0,0,2064,1.0,0.0,2,0,3,1,2,7,1978.0,550.0,1,200,0,0,0,0,0,0,8,2008,235000,0,1,0,1,0,0,0,1,0,1,0,3.0,0,1,1.67,1.0
1416,905479110,190,68.0,10880,3,5,5,1950,1950,0.0,1040.0,0.0,124.0,1164.0,1164,0,0,1164,1.0,0.0,1,0,3,1,1,5,1950.0,240.0,1,0,48,0,0,0,0,0,8,2008,125000,0,1,0,0,0,1,0,0,0,0,0,2.5,0,0,0.67,0.0
35,527453150,120,24.0,2280,2,7,6,1975,1975,0.0,0.0,0.0,836.0,836.0,836,0,0,836,0.0,0.0,1,0,2,1,1,4,1975.0,308.0,1,0,30,0,0,0,0,0,6,2010,120000,0,1,0,0,0,1,0,0,0,0,0,2.0,1,1,1.0,0.0
2904,923125030,20,125.0,31250,1,1,3,1951,1951,0.0,0.0,0.0,0.0,0.0,1600,0,0,1600,0.0,0.0,1,1,3,1,1,6,1951.0,270.0,0,0,0,135,0,0,0,0,5,2006,81500,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1,1.0,0.0
2174,908127100,90,81.0,11841,3,6,5,1990,1990,104.0,816.0,0.0,0.0,816.0,816,0,0,816,1.0,0.0,1,0,3,1,1,5,,0.0,1,0,32,0,0,0,0,0,5,2007,118500,0,1,0,0,0,1,0,0,0,1,0,3.75,0,1,0.0,0.0
522,528458160,20,85.0,9187,3,9,5,2009,2009,162.0,1121.0,0.0,645.0,1766.0,1766,0,0,1766,1.0,0.0,2,1,2,1,3,7,2009.0,478.0,1,195,130,0,0,0,0,0,10,2009,370878,1,0,0,0,0,0,0,0,2,1,1,3.5,1,1,2.0,1.25
2211,909275030,90,82.0,6270,2,5,6,1949,1950,0.0,284.0,0.0,717.0,1001.0,1001,1001,0,2002,0.0,0.0,2,0,4,2,1,8,1949.0,871.0,1,0,0,0,0,0,0,0,8,2007,145000,0,0,0,0,0,1,1,0,0,0,0,2.25,0,0,1.33,0.0
1539,909425010,50,,15660,2,7,9,1939,2006,312.0,341.0,0.0,457.0,798.0,1137,817,0,1954,0.0,1.0,1,1,3,1,2,8,1939.0,431.0,1,0,119,150,0,0,0,0,5,2008,311500,0,1,0,1,0,0,0,0,2,1,0,2.25,1,1,1.33,1.25
2420,528228280,120,43.0,3087,2,7,5,2006,2006,14.0,453.0,0.0,767.0,1220.0,1364,0,0,1364,1.0,0.0,2,0,2,1,2,6,2006.0,437.0,1,100,16,0,0,0,0,0,11,2006,210250,0,1,0,0,0,0,0,0,2,1,1,3.75,1,1,1.67,1.25
2779,907192010,60,95.0,13450,1,7,5,2002,2002,0.0,700.0,0.0,216.0,916.0,920,941,0,1861,1.0,0.0,2,1,3,1,2,8,2002.0,492.0,1,146,91,0,0,0,0,0,6,2006,200000,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,2.0,0.0
953,914476020,90,75.0,10125,1,5,5,1977,1977,0.0,0.0,0.0,0.0,0.0,1302,432,0,1734,0.0,0.0,2,0,4,2,2,8,1977.0,539.0,1,0,0,0,0,0,0,0,8,2009,126000,0,1,0,0,0,1,0,0,0,0,0,0.0,0,1,1.33,0.0
658,535377150,70,80.0,8146,1,4,8,1900,2003,0.0,0.0,0.0,405.0,405.0,717,322,0,1039,0.0,0.0,1,0,2,1,1,6,1940.0,281.0,0,0,0,168,0,111,0,0,5,2009,114000,0,1,0,0,0,0,1,0,0,0,0,1.5,0,1,0.67,0.0
714,902301060,70,60.0,9600,1,4,4,1910,1950,0.0,0.0,0.0,677.0,677.0,833,677,0,1510,0.0,0.0,2,0,3,1,2,7,1974.0,720.0,0,0,0,160,0,0,0,0,6,2009,87500,0,0,1,0,0,0,1,0,2,0,0,1.5,0,1,1.0,0.0
1637,527212060,60,98.0,12328,3,8,5,2005,2005,146.0,986.0,0.0,163.0,1149.0,1164,1377,0,2541,1.0,0.0,3,1,4,1,3,10,2005.0,729.0,1,120,32,0,0,0,0,0,7,2007,349265,0,1,0,1,0,0,1,1,2,1,1,3.5,1,1,2.33,1.25
538,531369020,20,76.0,10141,3,8,5,2004,2004,264.0,516.0,774.0,222.0,1512.0,1512,0,0,1512,0.0,0.0,2,0,3,1,2,6,2004.0,845.0,1,210,36,0,0,0,0,0,1,2009,203000,0,1,0,1,0,0,0,0,2,1,1,3.75,1,1,2.0,0.0
546,531385020,20,65.0,8529,3,7,5,2001,2001,0.0,20.0,0.0,1434.0,1454.0,1434,0,0,1434,0.0,0.0,2,0,3,1,2,6,2001.0,527.0,1,290,39,0,0,0,0,0,4,2009,189000,0,1,0,1,0,0,0,0,2,0,1,3.0,1,1,1.67,1.0
533,528490070,60,65.0,8127,3,7,5,2003,2003,0.0,410.0,0.0,402.0,812.0,812,841,0,1653,1.0,0.0,2,1,3,1,2,6,2003.0,628.0,1,0,45,0,0,0,0,0,3,2009,209000,1,0,0,1,0,0,1,0,2,0,1,3.0,1,1,1.67,0.0
718,902327070,70,70.0,8400,1,6,7,1900,1950,0.0,0.0,0.0,917.0,917.0,1090,917,0,2007,0.0,0.0,2,0,3,1,3,8,1930.0,357.0,1,0,235,0,0,0,0,0,6,2009,160000,0,0,1,0,1,0,1,0,1,0,0,2.0,0,1,0.67,0.0
1830,532479050,20,44.0,10751,1,5,5,1974,1974,44.0,787.0,0.0,250.0,1037.0,1037,0,0,1037,1.0,0.0,1,0,2,1,1,5,1974.0,431.0,1,136,47,0,0,0,0,0,8,2007,129000,0,1,0,1,0,0,0,0,0,1,0,3.5,0,1,1.67,0.0
2929,924100070,20,77.0,10010,1,5,5,1974,1975,0.0,1071.0,123.0,195.0,1389.0,1389,0,0,1389,1.0,0.0,1,0,2,1,1,6,1975.0,418.0,1,240,38,0,0,0,0,0,4,2006,170000,0,1,0,0,0,0,0,0,0,0,0,3.5,0,1,1.67,1.0
2207,909254140,30,40.0,4280,2,5,6,1913,2002,0.0,365.0,0.0,75.0,440.0,694,0,0,694,0.0,0.0,1,0,2,1,2,4,1990.0,352.0,0,0,0,34,0,0,0,0,3,2007,90350,0,1,0,0,0,0,0,0,1,0,1,1.75,0,0,0.67,1.25
1417,905480150,50,60.0,9600,3,6,5,1924,1950,0.0,0.0,0.0,572.0,572.0,572,524,0,1096,0.0,0.0,1,0,2,1,1,5,,0.0,0,0,8,128,0,0,0,0,4,2008,79000,0,1,0,0,1,0,0,0,0,0,0,1.75,0,0,0.0,0.0
2787,907203040,20,70.0,9800,1,5,7,1972,1972,0.0,894.0,0.0,0.0,894.0,894,0,0,894,1.0,0.0,1,0,3,1,1,5,1975.0,552.0,1,256,0,0,0,0,0,0,7,2006,149900,0,1,0,0,0,0,0,0,2,0,1,2.5,0,1,1.33,0.0
1037,527403360,20,63.0,7560,1,5,5,1971,1971,0.0,119.0,613.0,132.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,1,5,1977.0,576.0,1,0,0,0,0,0,0,0,5,2008,123000,0,1,0,0,0,0,0,1,0,0,0,2.25,0,1,1.0,0.0
2659,902305090,70,60.0,9600,1,4,2,1900,1950,0.0,0.0,0.0,1095.0,1095.0,1095,679,0,1774,1.0,0.0,2,0,4,2,1,8,1920.0,779.0,0,0,0,90,0,0,0,0,5,2006,87000,0,0,1,0,0,0,1,0,1,0,0,1.5,0,0,1.33,0.0
1567,914475020,80,76.0,9880,1,6,6,1977,1977,0.0,522.0,0.0,574.0,1096.0,1118,0,0,1118,1.0,0.0,1,0,3,1,1,6,1977.0,358.0,1,203,0,0,0,0,576,0,7,2008,171000,0,1,0,0,0,0,0,0,0,0,0,3.25,0,1,1.33,0.5
1225,534477080,50,80.0,9600,1,6,5,1950,1950,0.0,280.0,0.0,752.0,1032.0,1032,220,0,1252,0.0,0.0,1,0,3,1,1,6,1950.0,288.0,1,0,0,96,0,0,0,0,4,2008,119000,0,1,0,0,0,0,0,0,2,0,0,2.25,0,1,1.0,0.0
685,535453200,20,70.0,7931,1,5,5,1959,1959,0.0,1148.0,0.0,0.0,1148.0,1148,0,0,1148,1.0,0.0,1,0,3,1,1,6,1959.0,672.0,1,0,0,0,0,0,0,0,7,2009,132500,0,1,0,0,0,0,0,1,1,0,0,2.25,0,1,1.0,0.0
1358,903427090,70,,5100,1,8,7,1925,1996,0.0,0.0,0.0,588.0,588.0,833,833,0,1666,0.0,0.0,1,0,3,1,2,7,1925.0,228.0,1,192,63,0,0,0,0,0,6,2008,161000,0,0,1,0,0,0,1,1,1,0,1,1.75,0,1,0.67,1.25
1461,907255030,60,,9720,1,9,5,2001,2002,134.0,1194.0,0.0,163.0,1357.0,1366,581,0,1947,1.0,0.0,2,1,3,1,2,7,2001.0,725.0,1,168,116,0,0,0,0,0,1,2008,274000,0,1,0,1,0,0,1,0,2,1,1,3.25,1,1,2.33,1.0
221,905104210,20,70.0,8521,1,5,5,1967,1967,0.0,842.0,0.0,70.0,912.0,912,0,0,912,0.0,0.0,1,0,3,1,1,5,1974.0,336.0,1,0,0,0,0,0,0,0,5,2010,125000,0,1,0,0,1,0,0,0,0,0,0,2.5,0,1,0.67,0.75
2187,908225310,90,52.0,8741,3,5,6,1946,1950,0.0,0.0,0.0,1195.0,1195.0,1195,0,0,1195,0.0,0.0,2,0,4,2,1,8,,0.0,0,118,0,0,0,0,0,0,7,2007,98500,0,1,0,0,0,1,0,0,0,0,0,1.75,0,0,0.0,0.0
2504,533128090,20,89.0,12461,3,8,5,1994,1995,0.0,1456.0,0.0,168.0,1624.0,1624,0,0,1624,1.0,0.0,2,0,2,1,2,5,1994.0,757.0,1,0,114,192,0,0,0,0,7,2006,262000,0,1,0,0,0,0,0,0,1,0,1,3.0,1,1,2.0,0.75
855,907201280,20,76.0,6950,1,5,7,1979,1979,40.0,710.0,72.0,132.0,914.0,914,0,0,914,1.0,0.0,1,0,2,1,1,5,1979.0,444.0,1,0,0,0,0,0,0,0,10,2009,134900,0,1,0,1,0,0,0,0,0,1,0,2.5,0,1,1.33,0.0
2258,916326040,20,115.0,16905,3,5,6,1959,1959,0.0,967.0,0.0,383.0,1350.0,1328,0,0,1328,0.0,1.0,1,1,2,1,1,5,1959.0,308.0,0,0,104,0,0,0,0,0,7,2007,170000,0,1,0,0,0,0,0,0,2,0,0,3.5,0,1,1.33,1.5
2205,909254100,70,53.0,7155,2,6,8,1926,1991,0.0,0.0,0.0,686.0,686.0,686,775,0,1461,0.0,0.0,1,0,3,1,1,6,1926.0,225.0,0,0,0,116,0,0,0,0,7,2007,135000,0,1,0,0,0,0,1,0,0,0,0,1.75,0,1,0.67,1.25
1158,533125080,60,,9205,3,6,5,1990,1991,304.0,704.0,0.0,226.0,930.0,1364,1319,0,2683,1.0,0.0,2,1,4,1,2,9,1990.0,473.0,1,237,251,0,0,196,0,0,6,2008,290000,0,1,0,1,0,0,1,1,0,1,1,2.75,1,1,1.67,1.5
1741,528222090,20,64.0,7697,2,7,6,2007,2007,0.0,0.0,0.0,1246.0,1246.0,1258,0,0,1258,0.0,0.0,2,0,3,1,2,6,2007.0,462.0,1,0,0,0,0,0,0,0,8,2007,173500,0,1,0,0,0,0,0,0,2,1,1,2.0,1,1,1.67,0.0
2735,905426100,20,78.0,7800,3,5,8,1948,2002,0.0,603.0,0.0,293.0,896.0,1112,896,0,2008,1.0,0.0,3,0,3,1,3,8,1948.0,230.0,1,103,0,0,0,0,0,0,8,2006,225000,0,1,0,0,0,0,1,0,0,0,0,3.0,1,1,1.0,0.0
1888,534278150,20,,14357,1,5,5,1961,1961,0.0,311.0,167.0,386.0,864.0,1187,0,0,1187,1.0,0.0,1,0,2,1,1,6,1961.0,440.0,1,128,0,0,0,0,0,0,8,2007,140500,0,1,0,1,0,0,0,1,0,0,0,2.5,0,1,1.67,1.0
2121,907125120,20,65.0,8775,1,5,5,1994,1994,0.0,495.0,0.0,495.0,990.0,990,0,0,990,0.0,0.0,1,0,3,1,1,5,1996.0,299.0,1,0,64,0,0,0,0,0,4,2007,126000,0,1,0,0,0,0,0,0,2,0,1,3.0,0,1,1.0,0.0
1176,533236060,160,24.0,2645,3,8,5,1999,1999,466.0,612.0,0.0,348.0,960.0,962,624,0,1586,1.0,0.0,2,1,3,1,2,7,1999.0,480.0,1,169,0,0,0,0,0,0,12,2008,170000,1,0,0,0,0,1,1,0,0,1,1,3.0,1,1,1.0,0.0
2773,907135230,20,43.0,13568,1,5,5,1995,1995,0.0,716.0,0.0,274.0,990.0,990,0,0,990,0.0,1.0,1,0,3,1,1,5,1996.0,576.0,1,224,0,0,0,0,0,0,7,2006,156000,0,1,0,1,0,0,0,0,2,0,1,2.75,1,1,1.33,0.0
2619,535426195,20,47.0,16321,1,5,6,1957,1997,0.0,1277.0,0.0,207.0,1484.0,1600,0,0,1600,1.0,0.0,1,0,2,1,1,6,1957.0,319.0,1,288,258,0,0,0,0,0,12,2006,207500,0,1,0,1,0,0,0,0,0,0,0,3.5,0,1,1.33,1.5
1796,528458080,60,72.0,8640,3,8,5,2007,2007,0.0,350.0,0.0,546.0,896.0,896,896,0,1792,0.0,0.0,2,1,3,1,2,8,2007.0,590.0,1,184,96,0,0,0,0,0,11,2007,255000,1,0,0,0,0,0,1,0,2,0,1,3.75,1,1,1.67,0.0
1598,923225370,180,21.0,1596,1,4,6,1973,1973,0.0,437.0,0.0,25.0,462.0,526,462,0,988,1.0,0.0,1,0,1,1,1,4,1973.0,297.0,1,0,101,0,120,0,0,0,7,2008,94900,0,0,1,0,0,1,0,0,2,0,0,4.25,0,1,1.67,0.5
1965,535453150,20,70.0,7315,1,5,6,1958,1958,0.0,625.0,0.0,545.0,1170.0,1170,0,0,1170,0.0,1.0,1,0,3,1,1,6,1958.0,338.0,1,0,0,0,0,225,0,0,3,2007,140000,0,1,0,0,0,0,0,1,1,0,0,2.0,0,1,1.33,1.0
2651,902134060,70,42.0,7614,1,3,5,1905,1950,0.0,0.0,0.0,738.0,738.0,714,662,0,1376,0.0,0.0,1,0,2,1,1,7,1930.0,216.0,0,0,0,104,0,225,0,0,3,2006,96900,0,0,1,0,0,0,1,0,0,0,0,1.75,0,1,0.67,0.0
609,534402140,20,,11000,1,5,6,1966,1966,200.0,740.0,230.0,184.0,1154.0,1154,0,0,1154,0.0,0.0,1,1,3,1,1,6,1966.0,480.0,1,0,58,0,0,0,0,0,11,2009,154000,0,1,0,1,0,0,0,0,0,1,0,2.5,1,1,1.67,0.5
1990,902300020,70,,10337,1,8,9,1910,1999,0.0,0.0,0.0,725.0,725.0,909,863,0,1772,0.0,0.0,2,1,3,1,2,7,1992.0,816.0,1,0,0,0,0,0,0,0,5,2007,184900,0,0,1,1,0,0,1,1,2,0,0,1.75,1,0,1.0,0.0
1053,528104050,20,114.0,14803,3,10,5,2007,2008,816.0,1636.0,0.0,442.0,2078.0,2084,0,0,2084,1.0,0.0,2,0,2,1,3,7,2007.0,1220.0,1,188,45,0,0,0,0,0,6,2008,385000,0,1,0,0,0,0,0,1,2,1,1,4.0,1,1,2.0,1.25
2877,910207110,30,50.0,8765,2,4,6,1936,1950,0.0,285.0,0.0,666.0,951.0,951,0,0,951,0.0,0.0,1,0,2,1,1,6,1936.0,327.0,1,0,28,0,0,0,0,0,4,2006,106500,0,0,1,0,0,0,0,0,0,0,0,2.5,1,0,0.67,0.0
497,528327070,60,106.0,12720,3,8,5,2000,2000,150.0,1173.0,0.0,282.0,1455.0,1466,1221,0,2687,1.0,0.0,2,1,4,1,2,10,2000.0,810.0,1,252,30,0,0,0,0,0,9,2009,327000,0,1,0,0,0,0,1,0,2,1,1,3.25,1,1,2.33,1.25
514,528441090,20,85.0,11128,3,9,5,2005,2006,198.0,2158.0,0.0,300.0,2458.0,2490,0,0,2490,1.0,0.0,2,0,2,1,3,9,2005.0,795.0,1,70,226,0,0,0,0,0,10,2009,468000,0,1,0,0,0,0,0,1,2,1,1,4.5,1,1,2.0,1.5
759,903481120,50,60.0,5160,2,6,6,1927,1950,0.0,0.0,0.0,1204.0,1204.0,1204,462,0,1666,0.0,0.0,1,0,3,1,1,4,1927.0,384.0,1,0,0,148,0,0,0,0,8,2009,135000,0,0,1,0,0,0,0,0,0,0,0,1.75,0,1,0.67,0.0
2474,531375070,20,63.0,13072,3,6,5,2005,2005,0.0,0.0,0.0,1141.0,1141.0,1141,0,0,1141,0.0,0.0,1,1,3,1,1,6,2005.0,484.0,1,0,0,0,0,0,0,0,3,2006,142500,0,1,0,0,0,0,0,0,2,0,1,2.0,1,1,1.0,0.0
1193,534201240,60,73.0,8814,1,5,6,1968,1968,0.0,732.0,0.0,0.0,732.0,732,732,0,1464,0.0,0.0,1,1,4,1,1,7,1968.0,470.0,1,0,40,0,0,0,0,0,6,2008,141000,0,1,0,0,1,0,1,0,0,0,0,1.75,1,1,1.33,0.0
1415,905477050,190,70.0,7000,3,5,7,1910,1991,0.0,969.0,0.0,148.0,1117.0,820,527,0,1347,1.0,0.0,1,0,3,1,1,5,,0.0,0,85,0,148,0,0,0,0,1,2008,107500,0,1,0,0,0,1,1,0,0,0,0,4.25,0,1,0.0,0.0
2048,904302010,190,59.0,4484,1,5,6,1942,1979,0.0,485.0,0.0,187.0,672.0,778,504,0,1282,1.0,0.0,1,0,2,1,1,4,1942.0,240.0,1,0,88,0,0,0,0,0,7,2007,108500,0,1,0,1,0,1,0,0,0,0,0,2.5,0,0,0.67,0.0
2483,531452210,60,,9019,3,6,5,1994,1994,0.0,274.0,0.0,362.0,636.0,636,684,0,1320,0.0,0.0,2,1,3,1,2,6,1994.0,472.0,1,0,40,0,0,0,0,0,7,2006,150000,0,1,0,1,0,0,1,0,2,0,1,2.75,1,1,1.67,0.0
2883,911225110,50,60.0,8520,2,3,5,1916,1950,0.0,0.0,0.0,216.0,216.0,576,360,0,936,0.0,0.0,1,0,2,1,1,6,,0.0,0,0,0,0,0,0,0,0,4,2006,78000,0,0,0,0,0,0,0,0,0,0,1,1.25,0,0,0.0,0.0
1111,528427010,20,92.0,11932,3,8,5,2007,2008,186.0,0.0,0.0,1580.0,1580.0,1580,0,0,1580,0.0,0.0,2,0,3,1,2,7,2008.0,830.0,1,0,24,0,0,0,0,0,6,2008,235128,0,1,0,0,1,0,0,0,2,1,1,2.0,1,1,2.0,0.0
2072,905301050,20,,115149,3,7,5,1971,2002,351.0,1219.0,0.0,424.0,1643.0,1824,0,0,1824,1.0,0.0,2,0,2,1,2,5,1971.0,739.0,1,380,48,0,0,0,0,0,6,2007,302000,0,1,0,1,0,0,0,0,0,1,0,4.25,0,1,1.33,1.25
1450,907202240,20,40.0,14330,1,5,6,1975,2001,0.0,88.0,596.0,180.0,864.0,1558,0,0,1558,1.0,0.0,2,0,2,1,1,5,1975.0,440.0,1,140,0,239,0,227,0,0,8,2008,163000,0,1,0,1,0,0,0,0,0,0,0,2.0,0,1,1.67,0.0
274,908102060,30,67.0,8777,3,3,6,1945,2007,0.0,0.0,0.0,0.0,0.0,640,0,0,640,0.0,0.0,1,0,2,1,1,5,1945.0,240.0,0,0,0,0,0,0,0,0,4,2010,84900,0,1,0,0,1,0,0,0,2,0,0,0.0,0,0,0.67,0.0
413,527454050,160,24.0,2308,2,6,5,1974,1974,0.0,257.0,495.0,103.0,855.0,855,467,0,1322,0.0,1.0,2,1,3,1,1,6,1974.0,440.0,1,260,0,0,0,0,0,0,6,2009,147000,0,1,0,0,0,0,1,0,0,0,0,2.5,0,1,1.33,0.75
751,903429080,70,50.0,2500,1,7,8,1915,2005,0.0,299.0,0.0,611.0,910.0,916,910,0,1826,1.0,0.0,1,1,4,1,3,7,1915.0,164.0,1,0,0,0,0,0,0,0,6,2009,155000,0,0,1,0,0,0,1,0,1,0,1,2.5,1,1,1.0,1.25
2897,916403020,20,50.0,8049,3,7,5,1990,1990,54.0,1053.0,0.0,256.0,1309.0,1339,0,0,1339,1.0,0.0,2,0,2,1,1,6,1990.0,484.0,1,0,58,0,0,90,0,0,7,2006,180000,0,1,0,1,0,0,0,1,0,1,0,2.75,0,1,1.67,1.0
207,903454060,190,70.0,5600,2,4,5,1930,1950,0.0,0.0,0.0,0.0,0.0,372,720,0,1092,0.0,0.0,2,0,3,2,0,7,,0.0,0,0,0,0,0,0,0,3500,7,2010,55000,0,0,1,0,0,1,1,1,2,0,0,0.0,0,0,0.0,0.0
2269,916455110,80,73.0,9590,3,7,5,2003,2003,442.0,786.0,0.0,82.0,868.0,1146,0,0,1146,1.0,0.0,2,0,3,1,2,6,2003.0,438.0,1,160,22,0,0,0,0,0,5,2007,187500,0,1,0,1,0,0,0,0,2,1,1,4.0,1,1,1.67,1.25
